alert_id,company_id,group_id,event,severity,direction,month_detected,month_evident,lead_time_months,trigger_signal,score_before,score_after,status,message
ALERT_00305,COMP_0801,GROUP_0023,level_shift_down,review,down,2025-12,,,A1,67.3404577074,48.2381356238,resolved,"escalon a la baja en el nivel del score: el nivel cae 19,1 puntos: mediana de los 3 ultimos meses 48,2 frente a 67,3 de los 6 anteriores (vigilar)."
ALERT_00306,COMP_0819,GROUP_0250,regime_deteriorating,review,down,2025-12,,,P1,36.4471427385,29.03269053,resolved,"deterioro confirmado dos meses seguidos: el score cae 7,4 puntos desde 2025-09: de 36,4 a 29,0 (tension)."
ALERT_00307,COMP_0843,GROUP_0218,regime_deteriorating,review,down,2025-12,2026-01,1,L3,69.5381537806,63.1226848438,open,"deterioro confirmado dos meses seguidos: el score cae 6,4 puntos desde 2025-11: de 69,5 a 63,1 (sana)."
ALERT_00308,COMP_0879,GROUP_0108,level_shift_down,review,down,2025-12,2026-01,1,L3,57.1852860757,40,resolved,"escalon a la baja en el nivel del score: el nivel cae 17,2 puntos: mediana de los 3 ultimos meses 40,0 frente a 57,2 de los 6 anteriores (vigilar)."
ALERT_00309,COMP_0888,GROUP_0142,regime_improving,watch,up,2025-12,,,P1,49.7172358525,52.1381016718,resolved,"mejora confirmada dos meses seguidos: el score sube 2,4 puntos desde 2025-09: de 49,7 a 52,1 (vigilar)."
ALERT_00310,COMP_0942,GROUP_0016,regime_deteriorating,watch,down,2025-12,,,D2,41.9320822702,37.1595816496,resolved,"deterioro confirmado dos meses seguidos: el score cae 4,8 puntos desde 2025-09: de 41,9 a 37,2 (tension)."
ALERT_00311,COMP_0969,GROUP_0158,regime_deteriorating,review,down,2025-12,,,L2,62.380108628,55.1239415721,open,"deterioro confirmado dos meses seguidos: el score cae 7,3 puntos desde 2025-09: de 62,4 a 55,1 (vigilar)."
ALERT_00312,COMP_0982,GROUP_0207,level_shift_down,review,down,2025-12,2026-06,6,L3,55.7483321124,47.4926079119,resolved,"escalon a la baja en el nivel del score: el nivel cae 8,3 puntos: mediana de los 3 ultimos meses 47,5 frente a 55,7 de los 6 anteriores (tension)."
ALERT_00313,COMP_1004,GROUP_0109,regime_deteriorating,watch,down,2025-12,,,L3,56.2011747174,52.3058815596,open,"deterioro confirmado dos meses seguidos: el score cae 3,9 puntos desde 2025-09: de 56,2 a 52,3 (vigilar)."
ALERT_00314,COMP_1073,GROUP_0142,regime_improving,watch,up,2025-12,,,L1,77.6103562481,79.1439322774,resolved,"mejora confirmada dos meses seguidos: el score sube 1,5 puntos desde 2025-09: de 77,6 a 79,1 (sana)."
ALERT_00315,COMP_1074,GROUP_0238,level_shift_down,review,down,2025-12,,,A2,67.5878268261,56.1884353651,open,"escalon a la baja en el nivel del score: el nivel cae 11,4 puntos: mediana de los 3 ultimos meses 56,2 frente a 67,6 de los 6 anteriores (vigilar)."
ALERT_00316,COMP_1136,GROUP_0222,regime_deteriorating,watch,down,2025-12,,,P4,73.368073,71.137478353,open,"deterioro confirmado dos meses seguidos: el score cae 2,2 puntos desde 2025-09: de 73,4 a 71,1 (sana)."
ALERT_00317,COMP_1169,GROUP_0095,regime_deteriorating,watch,down,2025-12,,,L3,72.8940253145,69.2023438126,resolved,"deterioro confirmado dos meses seguidos: el score cae 3,7 puntos desde 2025-09: de 72,9 a 69,2 (sana)."
ALERT_00318,COMP_1238,GROUP_0142,level_shift_down,review,down,2025-12,,,L1,62.2656722944,51.4446262188,open,"escalon a la baja en el nivel del score: el nivel cae 10,8 puntos: mediana de los 3 ultimos meses 51,4 frente a 62,3 de los 6 anteriores (vigilar)."
ALERT_00319,COMP_1241,GROUP_0250,level_shift_down,review,down,2025-12,,,L1,48.0466540145,37.868845637,resolved,"escalon a la baja en el nivel del score: el nivel cae 10,2 puntos: mediana de los 3 ultimos meses 37,9 frente a 48,0 de los 6 anteriores (tension)."
ALERT_00320,COMP_1269,GROUP_0019,regime_deteriorating,watch,down,2025-12,,,D2,59.3922354627,54.4339648475,resolved,"deterioro confirmado dos meses seguidos: el score cae 5,0 puntos desde 2025-09: de 59,4 a 54,4 (vigilar)."
ALERT_00321,COMP_0094,GROUP_0021,level_shift_up,watch,up,2026-01,,,C1,64.8636477579,72.89415564,resolved,"escalon al alza en el nivel del score: el nivel sube 8,0 puntos: mediana de los 3 ultimos meses 72,9 frente a 64,9 de los 6 anteriores (sana)."
ALERT_00322,COMP_0094,GROUP_0021,regime_improving,review,up,2026-01,,,C1,68.337346626,73.5444161164,resolved,"mejora confirmada dos meses seguidos: el score sube 5,2 puntos desde 2025-10: de 68,3 a 73,5 (sana)."
ALERT_00323,COMP_0101,GROUP_0108,regime_improving,review,up,2026-01,,,A1,65.8670054201,72.4074784538,resolved,"mejora confirmada dos meses seguidos: el score sube 6,5 puntos desde 2025-10: de 65,9 a 72,4 (sana)."
ALERT_00324,COMP_0117,GROUP_0101,regime_improving,watch,up,2026-01,,,A3,67.9158253169,69.5968757508,resolved,"mejora confirmada dos meses seguidos: el score sube 1,7 puntos desde 2025-10: de 67,9 a 69,6 (sana)."
ALERT_00325,COMP_0130,GROUP_0079,regime_deteriorating,review,down,2026-01,2026-02,1,C1,63.4152285016,52.5119742275,resolved,"deterioro confirmado dos meses seguidos: el score cae 10,9 puntos desde 2025-10: de 63,4 a 52,5 (vigilar)."
ALERT_00326,COMP_0181,GROUP_0045,level_shift_down,review,down,2026-01,,,P1,58.6104638124,49.1546426998,resolved,"escalon a la baja en el nivel del score: el nivel cae 9,5 puntos: mediana de los 3 ultimos meses 49,2 frente a 58,6 de los 6 anteriores (vigilar)."
ALERT_00327,COMP_0201,GROUP_0101,level_shift_down,review,down,2026-01,,,A2,40.6319292517,21.1487706521,resolved,"escalon a la baja en el nivel del score: el nivel cae 19,5 puntos: mediana de los 3 ultimos meses 21,1 frente a 40,6 de los 6 anteriores (tension)."
ALERT_00328,COMP_0207,GROUP_0153,regime_deteriorating,review,down,2026-01,,,D2,61.1653194675,53.8235154451,resolved,"deterioro confirmado dos meses seguidos: el score cae 7,3 puntos desde 2025-10: de 61,2 a 53,8 (vigilar)."
ALERT_00329,COMP_0218,GROUP_0113,level_shift_down,review,down,2026-01,,,C1,63.4941322876,51.0375532334,resolved,"escalon a la baja en el nivel del score: el nivel cae 12,5 puntos: mediana de los 3 ultimos meses 51,0 frente a 63,5 de los 6 anteriores (vigilar)."
ALERT_00330,COMP_0245,GROUP_0096,regime_deteriorating,review,down,2026-01,,,C1,68.0510689598,50.8394334659,resolved,"deterioro confirmado dos meses seguidos: el score cae 17,2 puntos desde 2025-10: de 68,1 a 50,8 (vigilar)."
ALERT_00331,COMP_0268,GROUP_0094,level_shift_up,watch,up,2026-01,,,L2,61.6448770243,71.304455854,resolved,"escalon al alza en el nivel del score: el nivel sube 9,7 puntos: mediana de los 3 ultimos meses 71,3 frente a 61,6 de los 6 anteriores (sana)."
ALERT_00332,COMP_0314,GROUP_0101,regime_improving,watch,up,2026-01,,,A1,60.5500649608,63.7560071557,resolved,"mejora confirmada dos meses seguidos: el score sube 3,2 puntos desde 2025-10: de 60,6 a 63,8 (sana)."
ALERT_00333,COMP_0400,GROUP_0142,regime_deteriorating,watch,down,2026-01,,,D2,66.9828472343,64.2051395041,resolved,"deterioro confirmado dos meses seguidos: el score cae 2,8 puntos desde 2025-12: de 67,0 a 64,2 (sana)."
ALERT_00334,COMP_0450,GROUP_0202,regime_deteriorating,watch,down,2026-01,,,C1,80.1695013163,71.7365043766,open,"deterioro confirmado dos meses seguidos: el score cae 8,4 puntos desde 2025-11: de 80,2 a 71,7 (sana)."
ALERT_00335,COMP_0454,GROUP_0112,level_shift_down,review,down,2026-01,,,C4,79.3161659632,69.8655929069,open,"escalon a la baja en el nivel del score: el nivel cae 9,5 puntos: mediana de los 3 ultimos meses 69,9 frente a 79,3 de los 6 anteriores (sana)."
ALERT_00336,COMP_0454,GROUP_0112,regime_deteriorating,review,down,2026-01,,,C4,80.0068303602,69.7377601531,open,"deterioro confirmado dos meses seguidos: el score cae 10,3 puntos desde 2025-10: de 80,0 a 69,7 (sana)."
ALERT_00337,COMP_0455,GROUP_0222,level_shift_up,watch,up,2026-01,,,L3,35.564305207,44.5475218076,resolved,"escalon al alza en el nivel del score: el nivel sube 9,0 puntos: mediana de los 3 ultimos meses 44,5 frente a 35,6 de los 6 anteriores (vigilar)."
ALERT_00338,COMP_0455,GROUP_0222,regime_improving,review,up,2026-01,,,L3,35.2270598976,51.7565325724,resolved,"mejora confirmada dos meses seguidos: el score sube 16,5 puntos desde 2025-11: de 35,2 a 51,8 (vigilar)."
ALERT_00339,COMP_0521,GROUP_0073,level_shift_up,watch,up,2026-01,,,L3,72.5047643077,82.5417508988,resolved,"escalon al alza en el nivel del score: el nivel sube 10,0 puntos: mediana de los 3 ultimos meses 82,5 frente a 72,5 de los 6 anteriores (excepcionalmente solida)."
ALERT_00340,COMP_0560,GROUP_0097,level_shift_down,review,down,2026-01,2026-02,1,L3,62.7448874834,40,resolved,"escalon a la baja en el nivel del score: el nivel cae 22,7 puntos: mediana de los 3 ultimos meses 40,0 frente a 62,7 de los 6 anteriores (vigilar)."
ALERT_00341,COMP_0609,GROUP_0129,level_shift_down,review,down,2026-01,,,A1,78.3348748327,66.2448502335,resolved,"escalon a la baja en el nivel del score: el nivel cae 12,1 puntos: mediana de los 3 ultimos meses 66,2 frente a 78,3 de los 6 anteriores (sana)."
ALERT_00342,COMP_0609,GROUP_0129,regime_deteriorating,review,down,2026-01,,,A1,78.341495733,65.6968348726,resolved,"deterioro confirmado dos meses seguidos: el score cae 12,6 puntos desde 2025-10: de 78,3 a 65,7 (sana)."
ALERT_00343,COMP_0648,GROUP_0053,regime_deteriorating,watch,down,2026-01,2026-05,4,L1,73.0674205174,71.5609100021,open,"deterioro confirmado dos meses seguidos: el score cae 1,5 puntos desde 2025-10: de 73,1 a 71,6 (sana)."
ALERT_00344,COMP_0658,GROUP_0132,level_shift_down,review,down,2026-01,2026-03,2,A1,71.0478965617,60.5596629659,resolved,"escalon a la baja en el nivel del score: el nivel cae 10,5 puntos: mediana de los 3 ultimos meses 60,6 frente a 71,0 de los 6 anteriores (sana)."
ALERT_00345,COMP_0682,GROUP_0200,regime_improving,review,up,2026-01,,,L1,75.6277487681,80.6562793846,resolved,"mejora confirmada dos meses seguidos: el score sube 5,0 puntos desde 2025-10: de 75,6 a 80,7 (excepcionalmente solida)."
ALERT_00346,COMP_0700,GROUP_0103,regime_improving,watch,up,2026-01,,,A3,59.3030217124,63.2850641518,resolved,"mejora confirmada dos meses seguidos: el score sube 4,0 puntos desde 2025-10: de 59,3 a 63,3 (sana)."
ALERT_00347,COMP_0732,GROUP_0022,regime_improving,watch,up,2026-01,,,A2,74.4360554778,77.1379183798,resolved,"mejora confirmada dos meses seguidos: el score sube 2,7 puntos desde 2025-10: de 74,4 a 77,1 (sana)."
ALERT_00348,COMP_0774,GROUP_0103,level_shift_up,watch,up,2026-01,,,D3,51.3289312964,61.7254205722,resolved,"escalon al alza en el nivel del score: el nivel sube 10,4 puntos: mediana de los 3 ultimos meses 61,7 frente a 51,3 de los 6 anteriores (sana)."
ALERT_00349,COMP_0775,GROUP_0211,regime_improving,watch,up,2026-01,,,L1,75.3120531402,79.4389388857,resolved,"mejora confirmada dos meses seguidos: el score sube 4,1 puntos desde 2025-10: de 75,3 a 79,4 (sana)."
ALERT_00350,COMP_0801,GROUP_0023,regime_deteriorating,review,down,2026-01,,,A1,59.1146140728,49.0446105846,resolved,"deterioro confirmado dos meses seguidos: el score cae 10,1 puntos desde 2025-10: de 59,1 a 49,0 (vigilar)."
ALERT_00351,COMP_0821,GROUP_0070,regime_improving,review,up,2026-01,,,L1,88.2481590587,96.4852204532,resolved,"mejora confirmada dos meses seguidos: el score sube 8,2 puntos desde 2025-10: de 88,2 a 96,5 (excepcionalmente solida)."
ALERT_00352,COMP_0869,GROUP_0228,regime_improving,review,up,2026-01,,,C1,58.886905408,72.0994686013,resolved,"mejora confirmada dos meses seguidos: el score sube 13,2 puntos desde 2025-10: de 58,9 a 72,1 (sana)."
ALERT_00353,COMP_0999,GROUP_0222,regime_improving,review,up,2026-01,,,A2,85.8013110112,91.1618539884,resolved,"mejora confirmada dos meses seguidos: el score sube 5,4 puntos desde 2025-12: de 85,8 a 91,2 (excepcionalmente solida)."
ALERT_00354,COMP_1011,GROUP_0155,regime_improving,watch,up,2026-01,,,L1,60.5407253789,63.0387326672,resolved,"mejora confirmada dos meses seguidos: el score sube 2,5 puntos desde 2025-10: de 60,5 a 63,0 (sana)."
ALERT_00355,COMP_1024,GROUP_0226,regime_improving,watch,up,2026-01,,,P2,35.3739060835,40.3082922754,resolved,"mejora confirmada dos meses seguidos: el score sube 4,9 puntos desde 2025-10: de 35,4 a 40,3 (vigilar)."
ALERT_00356,COMP_1030,GROUP_0108,level_shift_down,review,down,2026-01,,,P4,92.3283433211,79.8218478717,resolved,"escalon a la baja en el nivel del score: el nivel cae 12,5 puntos: mediana de los 3 ultimos meses 79,8 frente a 92,3 de los 6 anteriores (sana)."
ALERT_00357,COMP_1030,GROUP_0108,regime_deteriorating,review,down,2026-01,,,P4,91.1408713721,74.8809911357,resolved,"deterioro confirmado dos meses seguidos: el score cae 16,3 puntos desde 2025-10: de 91,1 a 74,9 (sana)."
ALERT_00358,COMP_1033,GROUP_0142,level_shift_down,review,down,2026-01,2026-05,4,A1,77.4412858049,68.5783934444,open,"escalon a la baja en el nivel del score: el nivel cae 8,9 puntos: mediana de los 3 ultimos meses 68,6 frente a 77,4 de los 6 anteriores (sana)."
ALERT_00359,COMP_1134,GROUP_0035,regime_improving,watch,up,2026-01,,,L1,80.5501030831,83.8011675458,resolved,"mejora confirmada dos meses seguidos: el score sube 3,3 puntos desde 2025-10: de 80,6 a 83,8 (excepcionalmente solida)."
ALERT_00360,COMP_1196,GROUP_0222,level_shift_down,review,down,2026-01,,,A1,60.1387851809,50.4998988969,resolved,"escalon a la baja en el nivel del score: el nivel cae 9,6 puntos: mediana de los 3 ultimos meses 50,5 frente a 60,1 de los 6 anteriores (vigilar)."
ALERT_00361,COMP_1196,GROUP_0222,regime_deteriorating,review,down,2026-01,,,A1,60.2172576229,48.6201424944,resolved,"deterioro confirmado dos meses seguidos: el score cae 11,6 puntos desde 2025-10: de 60,2 a 48,6 (vigilar)."
ALERT_00362,COMP_1238,GROUP_0142,regime_deteriorating,review,down,2026-01,,,L1,56.4530622187,50.1052391898,open,"deterioro confirmado dos meses seguidos: el score cae 6,3 puntos desde 2025-10: de 56,5 a 50,1 (vigilar)."
ALERT_00363,COMP_1247,GROUP_0217,regime_deteriorating,review,down,2026-01,,,D4,61.2411883435,50.550848445,open,"deterioro confirmado dos meses seguidos: el score cae 10,7 puntos desde 2025-11: de 61,2 a 50,6 (vigilar)."
ALERT_00364,COMP_1249,GROUP_0090,regime_improving,review,up,2026-01,,,L1,80.6527677746,85.8954725169,resolved,"mejora confirmada dos meses seguidos: el score sube 5,2 puntos desde 2025-10: de 80,7 a 85,9 (excepcionalmente solida)."
ALERT_00365,COMP_0051,GROUP_0163,regime_deteriorating,review,down,2026-02,,,P4,76.1945632543,69.6766396979,open,"deterioro confirmado dos meses seguidos: el score cae 6,5 puntos desde 2025-11: de 76,2 a 69,7 (sana)."
ALERT_00366,COMP_0073,GROUP_0101,regime_improving,watch,up,2026-02,,,C1,65.0942607602,67.6065517534,resolved,"mejora confirmada dos meses seguidos: el score sube 2,5 puntos desde 2025-11: de 65,1 a 67,6 (sana)."
ALERT_00367,COMP_0076,GROUP_0146,regime_deteriorating,review,down,2026-02,2026-07,5,D1,67.5868413993,61.7203286148,resolved,"deterioro confirmado dos meses seguidos: el score cae 5,9 puntos desde 2025-11: de 67,6 a 61,7 (sana)."
ALERT_00368,COMP_0087,GROUP_0065,regime_improving,review,up,2026-02,,,L2,78.5692304563,83.9202591057,resolved,"mejora confirmada dos meses seguidos: el score sube 5,4 puntos desde 2025-11: de 78,6 a 83,9 (excepcionalmente solida)."
ALERT_00369,COMP_0101,GROUP_0108,level_shift_up,watch,up,2026-02,,,A1,63.1249041979,72.4074784538,resolved,"escalon al alza en el nivel del score: el nivel sube 9,3 puntos: mediana de los 3 ultimos meses 72,4 frente a 63,1 de los 6 anteriores (sana)."
ALERT_00370,COMP_0106,GROUP_0022,level_shift_up,watch,up,2026-02,,,P1,49.7017894385,60.1849503463,resolved,"escalon al alza en el nivel del score: el nivel sube 10,5 puntos: mediana de los 3 ultimos meses 60,2 frente a 49,7 de los 6 anteriores (sana)."
ALERT_00371,COMP_0113,GROUP_0070,regime_improving,watch,up,2026-02,,,L3,77.1316913322,80.3650871042,resolved,"mejora confirmada dos meses seguidos: el score sube 3,2 puntos desde 2025-12: de 77,1 a 80,4 (excepcionalmente solida)."
ALERT_00372,COMP_0130,GROUP_0079,level_shift_down,review,down,2026-02,,,P1,64.8584284136,52.5119742275,resolved,"escalon a la baja en el nivel del score: el nivel cae 12,3 puntos: mediana de los 3 ultimos meses 52,5 frente a 64,9 de los 6 anteriores (vigilar)."
ALERT_00373,COMP_0149,GROUP_0132,regime_deteriorating,watch,down,2026-02,,,L1,62.1616744084,59.9523894902,open,"deterioro confirmado dos meses seguidos: el score cae 2,2 puntos desde 2025-12: de 62,2 a 60,0 (vigilar)."
ALERT_00374,COMP_0155,GROUP_0143,regime_improving,review,up,2026-02,,,C1,63.5843968215,79.2672459502,resolved,"mejora confirmada dos meses seguidos: el score sube 15,7 puntos desde 2025-11: de 63,6 a 79,3 (sana)."
ALERT_00375,COMP_0164,GROUP_0154,level_shift_down,review,down,2026-02,,,P1,66.7391424197,56.8920578976,open,"escalon a la baja en el nivel del score: el nivel cae 9,8 puntos: mediana de los 3 ultimos meses 56,9 frente a 66,7 de los 6 anteriores (vigilar)."
ALERT_00376,COMP_0164,GROUP_0154,regime_deteriorating,review,down,2026-02,,,P1,65.5640926187,53.6189140648,open,"deterioro confirmado dos meses seguidos: el score cae 11,9 puntos desde 2025-12: de 65,6 a 53,6 (vigilar)."
ALERT_00377,COMP_0194,GROUP_0035,level_shift_up,watch,up,2026-02,,,L1,57.675391742,66.3182384433,resolved,"escalon al alza en el nivel del score: el nivel sube 8,6 puntos: mediana de los 3 ultimos meses 66,3 frente a 57,7 de los 6 anteriores (sana)."
ALERT_00378,COMP_0194,GROUP_0035,regime_improving,review,up,2026-02,,,L1,57.7925483918,66.7528844737,resolved,"mejora confirmada dos meses seguidos: el score sube 9,0 puntos desde 2025-11: de 57,8 a 66,8 (sana)."
ALERT_00379,COMP_0197,GROUP_0035,level_shift_down,review,down,2026-02,2026-05,3,A1,63.0045860653,51.6875853134,open,"escalon a la baja en el nivel del score: el nivel cae 11,3 puntos: mediana de los 3 ultimos meses 51,7 frente a 63,0 de los 6 anteriores (vigilar)."
ALERT_00380,COMP_0218,GROUP_0113,regime_deteriorating,review,down,2026-02,,,C1,58.0373356154,45.9774332022,resolved,"deterioro confirmado dos meses seguidos: el score cae 12,1 puntos desde 2025-11: de 58,0 a 46,0 (vigilar)."
ALERT_00381,COMP_0228,GROUP_0081,level_shift_up,watch,up,2026-02,,,D3,41.4546732054,50.1334055973,resolved,"escalon al alza en el nivel del score: el nivel sube 8,7 puntos: mediana de los 3 ultimos meses 50,1 frente a 41,5 de los 6 anteriores (vigilar)."
ALERT_00382,COMP_0231,GROUP_0108,regime_deteriorating,watch,down,2026-02,,,P4,86.1417905177,81.3338105255,resolved,"deterioro confirmado dos meses seguidos: el score cae 4,8 puntos desde 2025-11: de 86,1 a 81,3 (excepcionalmente solida)."
ALERT_00383,COMP_0245,GROUP_0096,level_shift_down,review,down,2026-02,,,C1,68.4963772795,50.8394334659,resolved,"escalon a la baja en el nivel del score: el nivel cae 17,7 puntos: mediana de los 3 ultimos meses 50,8 frente a 68,5 de los 6 anteriores (vigilar)."
ALERT_00384,COMP_0268,GROUP_0094,regime_improving,watch,up,2026-02,,,L2,66.4550885767,68.5724449386,resolved,"mejora confirmada dos meses seguidos: el score sube 2,1 puntos desde 2025-11: de 66,5 a 68,6 (sana)."
ALERT_00385,COMP_0316,GROUP_0150,regime_deteriorating,watch,down,2026-02,2026-08,6,P1,64.9078393905,60.5270593339,resolved,"deterioro confirmado dos meses seguidos: el score cae 4,4 puntos desde 2025-11: de 64,9 a 60,5 (sana)."
ALERT_00386,COMP_0321,GROUP_0159,regime_improving,watch,up,2026-02,,,D1,50.7291127045,55.4076619283,resolved,"mejora confirmada dos meses seguidos: el score sube 4,7 puntos desde 2025-11: de 50,7 a 55,4 (vigilar)."
ALERT_00387,COMP_0322,GROUP_0108,level_shift_down,review,down,2026-02,,,L3,46.3276518446,37.7765748874,resolved,"escalon a la baja en el nivel del score: el nivel cae 8,6 puntos: mediana de los 3 ultimos meses 37,8 frente a 46,3 de los 6 anteriores (tension)."
