company_id,group_id,name,country,currency,erp,created_at,first_activity,last_activity,months_hist,has_invoices,has_debt,has_debt_repayment,has_lineofcredit,branch,n_banking_products,n_debt_products,n_invoices,n_transactions,op_in_12m,cash_quality
COMP_0458,GROUP_0212,Electro Ulzama S.L.,,EUR,,2025-09-04,2025-07-07,2026-08-14,14,False,False,False,False,no_invoices_no_debt,1,0,0,44,120000,ok
COMP_0459,GROUP_0051,Hermanos Lacalle S.L.,,EUR,,2025-09-22,2025-08-04,2026-08-31,13,False,False,True,False,no_invoices_no_debt,2,0,0,972,289647.99,ok
COMP_0460,GROUP_0116,Alimentaria Ribera S.A.,,GBP,netsuite,2023-08-17,2024-09-01,2026-08-30,24,True,False,False,False,no_debt,11,0,710,2484,4838802.5,ok
COMP_0461,GROUP_0070,Grupo Beltran S.A.,ES,EUR,businessCentral,2023-03-21,2024-09-01,2026-08-31,24,True,False,True,False,no_debt,5,0,466,5716,2067378.73,ok
COMP_0462,GROUP_0194,Talleres Cardona S.A.,,EUR,netsuite,2022-10-14,2024-09-02,2026-08-31,24,False,False,False,False,no_invoices_no_debt,2,0,0,1014,1389596.71,ok
COMP_0463,GROUP_0086,Servicios Ulzama S.A.,,USD,,2024-10-18,2024-09-03,2026-08-31,24,False,False,False,False,no_invoices_no_debt,1,0,0,2652,5029624.84,ok
COMP_0464,GROUP_0008,Industrias Fuentes y Cia. S.L.,,EUR,businessCentral,2026-04-01,2026-02-13,2026-08-26,7,True,False,False,False,no_debt,2,0,14,22,370334.07,ok
COMP_0465,GROUP_0246,Comercial Valverde y Cia. S.L.,,EUR,businessCentral,2026-04-14,2026-01-01,2026-08-31,8,True,True,False,True,full,4,3,576,2226,974412.77,ok
COMP_0466,GROUP_0200,Logistica Zubiri y Cia. S.L.,,EUR,netsuite,2025-03-05,2025-01-06,2026-08-31,20,True,True,True,True,full,5,4,3103,3895,13061951.75,ok
COMP_0467,GROUP_0172,Textil Tudela y Cia. S.L.,,EUR,,2025-05-22,2025-03-23,2026-08-31,18,False,True,False,False,no_invoices,2,1,0,2356,453524.22,ok
COMP_0468,GROUP_0138,Quimica Herrera S.A.,,EUR,dynamicsAx,2026-04-08,2026-02-19,2026-08-31,7,False,True,True,True,no_invoices,2,2,0,2038,2809456.87,ok
COMP_0469,GROUP_0149,Agricola Cardona S.A.,,CLP,m3Rosetta,2025-01-27,2025-11-25,2026-08-31,10,True,False,False,False,no_debt,2,0,2952,835,652972203,ok
COMP_0470,GROUP_0236,Electro Aranda S.A.,,EUR,,2026-03-02,2026-01-02,2026-08-31,8,False,True,False,False,no_invoices,3,1,0,933,23120646.7,ok
COMP_0471,GROUP_0162,Hermanos Olmedo S.A.,ES,EUR,businessOne,2022-03-01,2024-09-01,2026-08-31,24,True,True,True,True,full,26,25,3366,3483,13581618.37,ok
COMP_0472,GROUP_0044,Distribuciones Yuste S.A.,,EUR,businessCentral,2026-06-19,2026-01-02,2026-08-31,8,True,False,True,False,no_debt,3,0,216,750,2364213.26,ok
COMP_0473,GROUP_0185,Construcciones Herrera S.A.,,EUR,businessCentral,2026-02-27,2025-10-17,2026-08-31,11,True,False,False,False,no_debt,4,0,259,1065,2689939.35,ok
COMP_0474,GROUP_0141,Transportes Beltran y Cia. S.L.,,EUR,businessCentral,2024-05-03,2024-09-01,2026-08-31,24,True,True,True,True,full,2,3,2413,2027,1033738.63,ok
COMP_0475,GROUP_0015,Suministros Navarro y Cia. S.L.,,EUR,,2023-12-26,2024-10-16,2025-06-13,9,False,False,False,False,no_invoices_no_debt,2,0,0,25,0,ok
COMP_0476,GROUP_0111,Agricola Moncayo y Cia. S.L.,,EUR,businessOne,2023-12-22,2024-09-03,2026-08-26,24,True,False,False,False,no_debt,1,0,455,252,433571.88,ok
COMP_0477,GROUP_0232,Quimica Tudela y Cia. S.L.,,USD,sageX3,2025-11-20,2026-01-03,2026-08-31,8,True,True,False,True,full,15,4,3433,1632,27636074.33,ok
COMP_0478,GROUP_0131,Textil Doriga S.A.,,EUR,,2025-07-22,2025-05-30,2026-08-31,16,False,False,True,False,no_invoices_no_debt,4,0,0,1728,787437.18,ok
COMP_0479,GROUP_0170,Logistica Tudela S.A.,,AUD,,2025-06-10,2025-08-11,2026-08-31,13,False,False,False,False,no_invoices_no_debt,1,0,0,9644,4955738.1,ok
COMP_0480,GROUP_0112,Suministros Arga y Cia. S.L.,PT,EUR,businessCentral,2024-06-11,2024-09-02,2026-08-28,24,True,False,False,False,no_debt,8,0,1106,1034,1203292.72,ok
COMP_0481,GROUP_0225,Transportes Jimena y Cia. S.L.,,EUR,,2025-09-18,2024-09-02,2026-08-31,24,False,True,True,False,no_invoices,4,1,0,11097,2351564.1,ok
COMP_0482,GROUP_0211,Quimica Tudela y Cia. S.L.,,EUR,netsuite,2024-12-13,2025-05-20,2026-08-31,16,True,False,False,False,no_debt,1,0,45,112,0,ok
COMP_0483,GROUP_0063,Agricola Moncayo y Cia. S.L.,,EUR,,2025-04-03,2025-02-10,2026-08-31,19,False,True,True,False,no_invoices,5,1,0,538,269145.73,ok
COMP_0484,GROUP_0138,Hermanos Fuentes S.A.,,EUR,dynamicsAx,2026-04-08,2026-02-19,2026-08-31,7,False,True,True,True,no_invoices,4,2,0,1202,1214532.95,ok
COMP_0485,GROUP_0052,Electro Iranzo S.A.,,EUR,netsuite,2025-11-24,2025-12-01,2026-08-31,9,True,False,False,False,no_debt,1,0,68,119,494254.22,ok
COMP_0486,GROUP_0132,Construcciones Ulzama S.A.,,CLP,netsuite,2024-03-15,2024-09-02,2026-08-27,24,True,False,False,False,no_debt,3,0,643,581,81911879.3,ok
COMP_0487,GROUP_0170,Distribuciones Carrion S.A.,,COP,,2025-06-10,2025-08-11,2026-08-31,13,False,False,False,False,no_invoices_no_debt,4,0,0,2031,671367736,ok
COMP_0488,GROUP_0060,Talleres Herrera y Cia. S.L.,,USD,netsuite,2025-11-17,2026-01-21,2026-08-31,8,True,False,False,False,no_debt,1,0,131,319,31187.45,ok
COMP_0489,GROUP_0175,Servicios Gallardo y Cia. S.L.,,DKK,netsuite,2025-09-23,2025-12-30,2026-08-31,9,False,False,False,False,no_invoices_no_debt,2,0,0,26,1867401.52,ok
COMP_0490,GROUP_0138,Comercial Navarro y Cia. S.L.,,EUR,dynamicsAx,2026-04-08,2026-02-19,2026-08-31,7,False,False,False,False,no_invoices_no_debt,2,0,0,180,725422.57,ok
COMP_0491,GROUP_0146,Industrias Olmedo y Cia. S.L.,ES,EUR,sage200,2024-09-23,2024-09-01,2026-08-31,24,True,True,True,True,full,14,16,729,11335,6536168.51,ok
COMP_0492,GROUP_0150,Textil Lacalle y Cia. S.L.,,EUR,sage200,2024-04-24,2024-09-13,2025-10-13,10,True,False,False,False,no_debt,1,0,12,50,0,ok
COMP_0493,GROUP_0126,Logistica Herrera y Cia. S.L.,,EUR,,2024-05-21,2025-10-21,2026-08-31,11,False,False,False,False,no_invoices_no_debt,3,0,0,377,108761.42,ok
COMP_0494,GROUP_0142,Grupo Jimena S.A.,,EUR,,2024-09-10,2024-09-02,2026-08-31,24,True,True,True,False,full,6,2,387,1034,1951071.27,ok
COMP_0495,GROUP_0124,Alimentaria Ribera S.A.,,EUR,distritoK,2025-12-04,2024-12-31,2026-08-31,21,True,True,True,True,full,21,13,429,1713,3734174.39,ok
COMP_0496,GROUP_0137,Servicios Herrera S.A.,,EUR,netsuite,2024-11-11,2024-09-25,2026-08-28,24,True,True,False,False,full,14,1,842,394,72440.03,ok
COMP_0497,GROUP_0185,Talleres Gallardo S.A.,,EUR,businessCentral,2026-02-27,2026-02-03,2026-08-03,7,True,False,False,False,no_debt,2,0,16,20,1161.66,low
COMP_0498,GROUP_0153,Distribuciones Moncayo y Cia. S.L.,,EUR,sage200,2026-02-11,2025-12-31,2026-08-27,9,True,True,True,False,full,2,3,111,123,1000010.76,ok
COMP_0499,GROUP_0241,Construcciones Gallardo y Cia. S.L.,,EUR,businessCentral,2026-05-08,2026-01-05,2026-08-31,8,True,False,False,False,no_debt,4,0,547,675,491754.42,ok
COMP_0500,GROUP_0079,Electro Doriga y Cia. S.L.,,EUR,dynamicsAx,2024-11-28,2024-10-04,2026-08-20,23,True,False,False,False,no_debt,1,0,3019,1341,8584334.57,ok
COMP_0501,GROUP_0138,Hermanos Pinilla y Cia. S.L.,,EUR,dynamicsAx,2026-04-08,2026-02-25,2026-08-31,7,False,False,True,False,no_invoices_no_debt,3,0,0,263,643841.24,ok
COMP_0502,GROUP_0098,Distribuciones Beltran y Cia. S.L.,,EUR,,2026-02-04,2024-09-02,2026-08-21,22,False,False,False,False,no_invoices_no_debt,7,0,0,1147,2008574.28,ok
COMP_0503,GROUP_0134,Construcciones Arga y Cia. S.L.,,EUR,,2025-02-17,2025-01-01,2026-02-04,10,True,False,True,False,no_debt,2,0,206,7009,4542824.44,ok
COMP_0504,GROUP_0013,Transportes Cardona S.A.,,EUR,sageX3,2024-05-23,2024-09-02,2026-08-31,24,True,False,True,False,no_debt,12,0,2189,2201,5054860.63,ok
COMP_0505,GROUP_0092,Suministros Zubiri S.A.,,EUR,,2026-07-02,2024-12-31,2026-08-31,21,False,True,True,True,no_invoices,16,17,0,5710,30242618.7,ok
COMP_0506,GROUP_0217,Agricola Iranzo S.A.,,EUR,businessCentral,2025-04-04,2025-02-03,2026-08-31,19,True,False,False,False,no_debt,1,0,2602,605,27069279.78,ok
COMP_0507,GROUP_0023,Quimica Olmedo S.A.,,EUR,sage200,2025-03-17,2025-01-01,2026-08-31,20,True,False,False,False,no_debt,2,0,66,651,3582942.56,ok
COMP_0508,GROUP_0070,Textil Arga y Cia. S.L.,ES,EUR,businessCentral,2023-03-21,2025-03-21,2026-08-31,18,True,False,True,False,no_debt,4,0,52,235,5251669.24,ok
COMP_0509,GROUP_0055,Logistica Olmedo y Cia. S.L.,,EUR,dynamicsAx,2024-02-16,2024-09-10,2026-08-31,24,True,False,False,False,no_debt,4,0,239,257,137918,low
COMP_0510,GROUP_0079,Alimentaria Herrera y Cia. S.L.,,EUR,dynamicsAx,2024-11-28,2024-12-26,2026-06-12,17,True,False,False,False,no_debt,1,0,42,47,50806.73,ok
COMP_0511,GROUP_0202,Grupo Lacalle y Cia. S.L.,,EUR,businessCentral,2024-10-31,2024-09-01,2026-08-28,24,True,True,True,True,full,9,9,584,1290,12986557.14,low
COMP_0512,GROUP_0217,Talleres Xativa y Cia. S.L.,,EUR,businessCentral,2025-04-04,2025-02-05,2026-08-31,19,True,False,True,False,no_debt,4,0,1504,1535,104945743.71,ok
COMP_0513,GROUP_0142,Servicios Aranda y Cia. S.L.,,EUR,,2024-09-10,2024-09-02,2026-08-31,24,True,False,False,False,no_debt,2,0,107,885,174207.01,ok
COMP_0514,GROUP_0008,Industrias Pinilla S.A.,,EUR,businessCentral,2026-03-31,2026-02-10,2026-08-12,7,True,False,False,False,no_debt,4,0,3,49,1001680,ok
COMP_0515,GROUP_0117,Comercial Quintana S.A.,,EUR,,2025-10-06,2025-08-15,2026-08-31,13,True,True,True,True,full,15,9,4242,9937,113292822.33,ok
COMP_0516,GROUP_0192,Logistica Ebro S.A.,,EUR,,2025-09-29,2025-08-11,2026-08-31,13,False,False,False,False,no_invoices_no_debt,2,0,0,4659,11695315.12,ok
COMP_0517,GROUP_0165,Textil Beltran S.A.,,EUR,,2025-12-18,2024-12-31,2026-08-12,21,False,True,True,True,no_invoices,10,8,0,8804,8038202,low
COMP_0518,GROUP_0101,Quimica Ribera y Cia. S.L.,,EUR,,2024-11-04,2024-09-14,2026-08-31,24,True,False,True,False,no_debt,10,0,2663,5683,1126177.22,ok
COMP_0519,GROUP_0233,Agricola Olmedo y Cia. S.L.,,EUR,,2023-12-27,2024-09-01,2026-08-25,24,True,True,True,True,full,11,15,312,5274,3284137.55,ok
COMP_0520,GROUP_0020,Textil Quintana S.L.U.,,EUR,,2025-06-23,2025-07-14,2026-08-27,13,False,False,False,False,no_invoices_no_debt,1,0,0,102,29015.26,ok
COMP_0521,GROUP_0073,Logistica Lacalle S.L.U.,,USD,businessCentral,2025-04-15,2025-01-02,2026-08-31,20,True,False,False,False,no_debt,7,0,1214,1047,13529750.13,ok
COMP_0522,GROUP_0066,Comercial Beltran S.L.U.,,EUR,businessCentral,2024-04-12,2024-09-02,2026-08-31,24,True,False,True,False,no_debt,3,0,3366,4839,12852245.81,ok
COMP_0523,GROUP_0122,Industrias Valverde S.L.U.,,EUR,netsuite,2026-02-24,2025-12-30,2026-08-31,9,True,True,False,False,full,5,3,1965,1093,11383900.25,ok
COMP_0524,GROUP_0006,Servicios Tudela S.L.,,EUR,,2026-05-07,2026-03-02,2026-08-31,6,False,True,True,False,no_invoices,10,8,0,332,6427275.87,low
COMP_0525,GROUP_0202,Talleres Moncayo S.L.,,EUR,businessCentral,2024-10-31,2024-09-03,2026-08-31,24,True,False,False,False,no_debt,3,0,1130,858,1122019.64,ok
COMP_0526,GROUP_0172,Grupo Valverde S.L.,,EUR,,2025-05-22,2025-03-23,2026-08-31,18,False,False,False,False,no_invoices_no_debt,4,0,0,4322,3763710.22,ok
COMP_0527,GROUP_0108,Alimentaria Beltran S.L.,ES,EUR,businessCentral,2025-07-08,2025-01-20,2026-07-28,17,True,False,True,False,no_debt,3,0,83,145,302741.64,ok
COMP_0528,GROUP_0192,Electro Arga S.L.U.,,CHF,,2025-09-29,2026-01-22,2026-08-31,8,False,False,False,False,no_invoices_no_debt,2,0,0,669,1112478.4,ok
COMP_0529,GROUP_0095,Hermanos Salazar S.L.U.,,EUR,,2025-11-26,2025-07-20,2026-08-28,10,False,False,False,False,no_invoices_no_debt,1,0,0,41,50644.96,ok
COMP_0530,GROUP_0017,Quimica Zubiri S.L.U.,ES,EUR,,2024-06-17,2024-09-02,2026-08-31,24,False,False,False,False,no_invoices_no_debt,1,0,0,736,231272.95,ok
COMP_0531,GROUP_0214,Agricola Cardona S.L.U.,,EUR,navision,2023-05-18,2024-09-02,2026-08-31,24,True,True,True,True,full,5,1,1060,1420,4041298.95,ok
COMP_0532,GROUP_0017,Suministros Jimena S.L.U.,ES,EUR,,2024-07-05,2024-09-02,2026-08-31,24,False,False,False,False,no_invoices_no_debt,2,0,0,263,65311.34,ok
COMP_0533,GROUP_0079,Transportes Valverde S.L.U.,,EUR,dynamicsAx,2024-11-28,2024-12-27,2026-06-10,19,True,False,False,False,no_debt,1,0,345,217,367047.53,ok
COMP_0534,GROUP_0184,Construcciones Gallardo S.L.,ES,EUR,businessCentral,2025-12-29,2025-11-10,2026-08-31,10,True,False,True,False,no_debt,1,0,1171,881,643134.98,ok
COMP_0535,GROUP_0130,Distribuciones Zubiri S.L.,NL,EUR,,2025-11-19,2024-09-02,2026-08-31,24,False,False,False,False,no_invoices_no_debt,2,0,0,3950,12332624.29,low
COMP_0536,GROUP_0039,Hermanos Ebro S.L.,,EUR,businessCentral,2026-04-10,2026-02-17,2026-08-31,7,True,False,False,False,no_debt,3,0,86,108,45268.24,ok
COMP_0537,GROUP_0172,Electro Xativa S.L.,ES,EUR,,2025-09-18,2025-07-21,2026-08-31,14,False,False,False,False,no_invoices_no_debt,1,0,0,856,1190502,ok
COMP_0538,GROUP_0065,Alimentaria Ribera S.L.U.,,EUR,,2024-10-10,2024-09-02,2026-08-31,24,False,True,True,False,no_invoices,9,1,0,724,1802405.03,ok
COMP_0539,GROUP_0187,Grupo Bierzo S.L.U.,,EUR,,2024-02-13,2024-09-12,2026-08-31,24,False,False,False,False,no_invoices_no_debt,5,0,0,321,2522737.84,ok
COMP_0540,GROUP_0048,Logistica Quintana S.A.,,EUR,businessCentral,2026-03-10,2026-01-12,2026-08-31,8,True,True,True,True,full,6,4,1991,5171,19832227.23,ok
COMP_0541,GROUP_0169,Textil Lacalle S.A.,DE,EUR,,2025-09-10,2025-08-04,2026-08-31,13,False,False,False,False,no_invoices_no_debt,2,0,0,976,691973.69,ok
COMP_0542,GROUP_0023,Industrias Olmedo S.A.,,EUR,sage200,2025-03-17,2024-12-31,2026-08-31,21,True,False,False,False,no_debt,12,0,355,2435,61516501.7,ok
COMP_0543,GROUP_0053,Comercial Ebro S.A.,ES,EUR,businessOne,2025-05-21,2025-07-14,2026-08-31,14,True,False,False,False,no_debt,2,0,206,2489,1729308.76,ok
COMP_0544,GROUP_0208,Talleres Lacalle y Cia. S.L.,,EUR,,2025-01-21,2024-12-02,2026-08-31,21,False,True,False,True,no_invoices,11,1,0,4776,89699196.01,ok
COMP_0545,GROUP_0015,Servicios Herrera y Cia. S.L.,,EUR,sage50,2023-11-06,2024-09-02,2026-08-31,24,True,False,False,False,no_debt,3,0,534,419,736469.46,low
COMP_0546,GROUP_0095,Alimentaria Aranda y Cia. S.L.,,EUR,,2025-11-26,2024-12-31,2026-08-27,21,False,False,False,False,no_invoices_no_debt,3,0,0,88,95599.42,ok
COMP_0547,GROUP_0023,Grupo Beltran y Cia. S.L.,,EUR,sage200,2025-03-17,2024-12-31,2026-08-31,21,True,False,False,False,no_debt,2,0,2668,861,3870724.87,ok
COMP_0548,GROUP_0217,Hermanos Ebro S.A.,,EUR,businessCentral,2025-04-04,2025-02-05,2026-08-31,19,True,False,False,False,no_debt,2,0,556,719,48985437.05,low
COMP_0549,GROUP_0065,Electro Fuentes S.A.,,EUR,,2024-10-10,2024-09-03,2026-08-31,24,False,True,True,False,no_invoices,5,2,0,512,1734047.51,ok
COMP_0550,GROUP_0246,Agricola Herrera S.A.,,EUR,businessCentral,2026-04-14,2026-01-01,2026-08-31,8,True,True,True,True,full,4,6,490,234,3055115.06,ok
COMP_0551,GROUP_0184,Quimica Tudela S.A.,,EUR,,2026-03-11,2026-02-27,2026-08-26,7,False,False,False,False,no_invoices_no_debt,1,0,0,101,19299.12,ok
COMP_0552,GROUP_0126,Transportes Xativa S.A.,,EUR,m3Rosetta,2024-05-21,2024-09-02,2026-08-31,24,True,False,False,False,no_debt,3,0,5,1020,595.06,ok
COMP_0553,GROUP_0217,Suministros Ribera S.A.,,EUR,businessCentral,2025-04-04,2025-02-14,2026-08-24,19,True,False,False,False,no_debt,1,0,147,141,480527.36,ok
COMP_0554,GROUP_0184,Distribuciones Gallardo y Cia. S.L.,,EUR,,2026-03-11,2026-01-14,2026-08-31,8,False,False,False,False,no_invoices_no_debt,4,0,0,1597,1895310.75,ok
COMP_0555,GROUP_0106,Construcciones Herrera y Cia. S.L.,ES,EUR,,2025-02-10,2024-09-01,2026-08-29,24,False,True,False,False,no_invoices,5,1,0,347,2927574.5,ok
COMP_0556,GROUP_0237,Electro Navarro y Cia. S.L.,,DKK,,2025-05-27,2025-04-10,2026-08-31,17,True,True,False,True,full,1,2,537,301,28400,ok
COMP_0557,GROUP_0023,Hermanos Jimena y Cia. S.L.,,EUR,,2025-07-04,2025-05-29,2026-07-20,11,False,False,False,False,no_invoices_no_debt,1,0,0,23,257.21,ok
COMP_0558,GROUP_0026,Grupo Arga S.A.,,EUR,businessOne,2026-04-22,2026-02-21,2026-08-31,7,True,False,True,False,no_debt,1,0,233,324,60450.94,ok
COMP_0559,GROUP_0188,Alimentaria Olmedo S.A.,NL,GBP,netsuite,2024-09-02,2025-05-19,2026-08-27,16,True,False,False,False,no_debt,1,0,409,208,59948.31,ok
COMP_0560,GROUP_0097,Hermanos Ulzama S.L.,,EUR,,2025-02-14,2024-12-18,2026-08-31,20,False,True,False,True,no_invoices,9,1,0,945,2072172.38,ok
COMP_0561,GROUP_0063,Electro Pinilla S.L.,,EUR,,2025-04-03,2025-03-25,2026-08-31,18,False,False,False,False,no_invoices_no_debt,2,0,0,206,2859672.46,ok
COMP_0562,GROUP_0218,Construcciones Olmedo S.L.,ES,EUR,businessCentral,2024-02-01,2024-09-01,2026-08-31,24,True,False,False,False,no_debt,5,0,756,1202,801775.7,low
COMP_0563,GROUP_0200,Distribuciones Ebro S.L.,ES,EUR,netsuite,2025-03-05,2025-01-10,2026-08-28,20,True,True,True,False,full,5,2,186,349,3274728.79,ok
COMP_0564,GROUP_0212,Suministros Gallardo S.L.U.,,EUR,,2024-07-10,2024-09-02,2026-08-31,24,False,True,False,True,no_invoices,2,1,0,3144,1381727.46,ok
COMP_0565,GROUP_0018,Transportes Zubiri S.L.U.,,EUR,businessCentral,2025-10-07,2025-09-24,2026-07-03,11,True,False,True,False,no_debt,1,0,23,387,298830.84,ok
COMP_0566,GROUP_0119,Quimica Ribera S.L.U.,,GBP,sageIntacct,2026-03-05,2026-01-08,2026-08-31,8,True,False,True,False,no_debt,4,0,216,847,8467136.56,ok
COMP_0567,GROUP_0194,Agricola Beltran S.L.U.,,EUR,,2025-07-07,2025-05-26,2026-08-31,16,False,True,True,False,no_invoices,2,4,0,1101,1967702.49,ok
COMP_0568,GROUP_0150,Logistica Valverde S.L.,ES,EUR,sage200,2025-03-07,2025-01-13,2026-08-31,20,True,True,True,True,full,11,6,1175,3500,4741716,ok
COMP_0569,GROUP_0094,Textil Salazar S.L.,,EUR,netsuite,2024-11-07,2024-09-09,2026-08-31,24,True,False,True,False,no_debt,10,0,577,3612,5870543.91,ok
COMP_0570,GROUP_0123,Grupo Moncayo S.L.,,EUR,businessCentral,2026-04-07,2026-02-06,2026-08-31,7,True,True,False,False,full,6,1,387,412,1735650.75,ok
COMP_0571,GROUP_0101,Alimentaria Pinilla S.L.,,EUR,,2024-11-04,2024-09-17,2026-08-17,24,True,False,False,False,no_debt,1,0,1,29,0,ok
COMP_0572,GROUP_0064,Servicios Jimena S.L.,,EUR,,2026-03-10,2025-01-01,2026-08-19,20,False,False,False,False,no_invoices_no_debt,1,0,0,42,548.65,ok
COMP_0573,GROUP_0132,Talleres Valverde S.L.,,INR,netsuite,2024-03-15,2024-09-05,2026-08-20,22,True,False,False,False,no_debt,1,0,197,301,2594397,ok
COMP_0574,GROUP_0197,Comercial Carrion S.L.U.,,EUR,businessCentral,2023-10-24,2024-09-01,2026-08-31,24,True,False,False,False,no_debt,3,0,2736,4918,848529.33,ok
COMP_0575,GROUP_0079,Industrias Quintana S.L.U.,,EUR,dynamicsAx,2024-11-28,2024-10-04,2026-08-31,23,True,False,False,False,no_debt,2,0,1564,666,1033372.16,ok
COMP_0576,GROUP_0044,Textil Valverde S.L.U.,,EUR,businessCentral,2026-06-19,2026-01-02,2026-08-31,8,True,True,True,True,full,8,4,3525,2959,76285870.99,ok
COMP_0577,GROUP_0172,Logistica Olmedo S.L.U.,,EUR,,2025-05-22,2025-03-24,2026-08-31,18,False,True,True,True,no_invoices,2,3,0,1693,98741.61,ok
COMP_0578,GROUP_0162,Agricola Ribera S.L.,ES,EUR,businessOne,2022-04-06,2024-09-02,2026-08-31,24,True,True,True,False,full,3,2,337,922,1361931.76,ok
COMP_0579,GROUP_0132,Quimica Fuentes S.L.,,GBP,netsuite,2024-03-15,2024-09-25,2026-07-01,12,True,False,False,False,no_debt,1,0,6,21,39512.66,ok
COMP_0580,GROUP_0008,Industrias Zubiri S.L.U.,,EUR,businessCentral,2026-04-01,2026-02-10,2026-08-31,7,True,False,False,False,no_debt,4,0,1540,443,29757844.15,low
COMP_0581,GROUP_0191,Comercial Carrion S.L.U.,,EUR,,2022-11-11,2024-09-03,2026-08-25,24,False,False,True,False,no_invoices_no_debt,2,0,0,200,29743.16,low
COMP_0582,GROUP_0159,Logistica Olmedo S.L.U.,,EUR,,2022-09-07,2024-09-02,2026-07-28,23,False,False,False,False,no_invoices_no_debt,1,0,0,403,272783.4,ok
COMP_0583,GROUP_0143,Textil Ribera S.L.U.,,EUR,,2024-02-23,2024-09-02,2026-08-31,24,False,True,True,False,no_invoices,2,1,0,779,14497342.36,ok
COMP_0584,GROUP_0117,Alimentaria Cardona S.L.,,EUR,,2025-10-06,2025-08-19,2026-08-31,13,False,False,False,False,no_invoices_no_debt,4,0,0,171,673151.5,ok
COMP_0585,GROUP_0004,Grupo Ulzama S.L.,ES,EUR,netsuite,2023-11-16,2024-09-17,2026-08-20,14,True,False,False,False,no_debt,1,0,32,21,2000,ok
COMP_0586,GROUP_0047,Talleres Valverde S.L.,,EUR,businessCentral,2026-01-28,2026-02-18,2026-08-31,7,True,False,False,False,no_debt,2,0,1053,811,3544412.67,ok
COMP_0587,GROUP_0108,Servicios Fuentes S.L.,,EUR,businessCentral,2024-12-09,2024-12-10,2026-08-10,21,True,False,False,False,no_debt,1,0,31,74,10500,ok
COMP_0588,GROUP_0218,Construcciones Ebro S.L.U.,ES,EUR,businessCentral,2024-02-01,2024-09-01,2026-08-31,24,True,True,True,True,full,3,1,436,887,789705.72,ok
COMP_0589,GROUP_0138,Distribuciones Olmedo S.L.U.,,EUR,dynamicsAx,2026-04-08,2026-02-14,2026-08-31,7,False,False,True,False,no_invoices_no_debt,4,0,0,252,362391.97,ok
COMP_0590,GROUP_0222,Transportes Herrera S.L.U.,,EUR,businessCentral,2025-12-12,2025-10-14,2026-08-31,11,True,False,False,False,no_debt,2,0,683,462,530577.93,ok
COMP_0591,GROUP_0185,Suministros Gallardo S.L.U.,,EUR,businessCentral,2026-02-27,2025-10-13,2026-08-31,11,True,False,False,False,no_debt,6,0,553,1610,10938946.76,ok
COMP_0592,GROUP_0185,Agricola Salazar S.L.U.,,EUR,businessCentral,2026-02-27,2025-10-03,2026-08-31,11,True,False,False,False,no_debt,5,0,595,2321,3984804.12,ok
COMP_0593,GROUP_0053,Quimica Arga S.L.U.,ES,EUR,businessOne,2025-07-29,2025-06-17,2026-08-31,14,True,False,False,False,no_debt,2,0,452,1838,37875097.18,ok
COMP_0594,GROUP_0090,Electro Tudela S.L.,,EUR,businessCentral,2025-04-24,2024-09-01,2026-08-31,24,True,True,True,False,full,3,10,301,769,9822750.21,ok
COMP_0595,GROUP_0065,Hermanos Moncayo S.L.,,EUR,,2024-10-10,2024-09-05,2026-08-31,24,False,False,False,False,no_invoices_no_debt,4,0,0,625,42253066.86,ok
COMP_0596,GROUP_0212,Distribuciones Iranzo S.L.,,EUR,,2024-09-09,2024-09-01,2026-08-21,24,False,True,True,False,no_invoices,3,3,0,287,534344.12,low
COMP_0597,GROUP_0029,Construcciones Jimena S.L.,ES,EUR,ekon,2025-10-28,2025-10-29,2026-08-31,11,True,True,True,True,full,6,24,2453,3508,64217841.02,ok
COMP_0598,GROUP_0200,Servicios Ribera S.L.U.,DE,EUR,netsuite,2025-03-05,2025-01-07,2026-08-31,20,True,True,True,False,full,8,1,942,2658,11061263.1,ok
COMP_0599,GROUP_0018,Talleres Fuentes S.L.U.,,EUR,businessCentral,2025-09-02,2025-07-29,2026-07-03,12,True,False,False,False,no_debt,2,0,17,32,15282.62,ok
COMP_0600,GROUP_0113,Transportes Yuste S.L.,ES,EUR,,2025-03-07,2025-01-09,2026-08-31,20,True,True,False,True,full,5,4,1620,8202,19751845.74,ok
COMP_0601,GROUP_0070,Suministros Quintana S.L.,ES,EUR,businessCentral,2023-03-21,2024-09-03,2026-08-31,24,True,False,False,False,no_debt,8,0,51,290,18749307.96,ok
COMP_0602,GROUP_0103,Agricola Iranzo S.L.,,EUR,,2025-03-13,2025-01-17,2026-08-31,20,False,False,True,False,no_invoices_no_debt,3,0,0,616,6479390.44,ok
COMP_0603,GROUP_0239,Quimica Salazar S.L.,,EUR,,2026-03-11,2026-01-19,2026-08-31,8,False,True,False,True,no_invoices,4,1,0,1222,6251747.86,low
