company_id,month,headline,body,watch_next,guardrail_passed
COMP_0123,2025-02,"Cae 3,0 puntos hasta 57 (a vigilar)","El score cierra el mes en 57,0 puntos (-3,0 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es cobros -2 % frente a 12 meses (-1,1 pts frente a la mediana), seguido de flujo operativo neto -4 % de los cobros (-0,7 pts frente a la mediana).","Vigilar cobros -2 % frente a 12 meses: es el driver que marca el mes que viene, y el outlook a seis meses apunta a la baja.",True
COMP_0123,2025-03,"Sube 2,3 puntos hasta 59 (a vigilar)","El score cierra el mes en 59,2 puntos (+2,3 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es cobros +3 % frente a 12 meses (-1,0 pts frente a la mediana), seguido de flujo operativo neto -2 % de los cobros (-0,7 pts frente a la mediana). En el otro lado, 1 dias en negativo (+0,7 pts frente a la mediana).","Vigilar cobros +3 % frente a 12 meses: es el driver que marca el mes que viene, y el outlook a seis meses se mantiene plano.",True
COMP_0123,2025-04,"Cae 1,4 puntos hasta 58 (a vigilar)","El score cierra el mes en 57,8 puntos (-1,4 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es cobros -2 % frente a 12 meses (-1,1 pts frente a la mediana), seguido de flujo operativo neto -3 % de los cobros (-0,7 pts frente a la mediana). En el otro lado, 1 dias en negativo (+0,6 pts frente a la mediana).","Vigilar cobros -2 % frente a 12 meses: es el driver que marca el mes que viene, y el outlook a seis meses apunta a la baja.",True
COMP_0123,2025-05,Estable en 58 (a vigilar),"El score cierra el mes en 57,7 puntos (-0,2 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es cobros -0 % frente a 12 meses (-1,1 pts frente a la mediana), seguido de flujo operativo neto -2 % de los cobros (-0,7 pts frente a la mediana). En el otro lado, 1 dias en negativo (+0,6 pts frente a la mediana).","Vigilar cobros -0 % frente a 12 meses: es el driver que marca el mes que viene, y el outlook a seis meses apunta a la baja.",True
COMP_0123,2025-06,"Sube 4,7 puntos hasta 62 (sana)","El score cierra el mes en 62,3 puntos (+4,7 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es cobros +9 % frente a 12 meses (-0,9 pts frente a la mediana), seguido de flujo operativo neto +2 % de los cobros (-0,6 pts frente a la mediana). En el otro lado, 1 dias en negativo (+1,0 pts frente a la mediana).","Vigilar cobros +9 % frente a 12 meses: es el driver que marca el mes que viene, y el outlook a seis meses apunta al alza.",True
COMP_0123,2025-07,"Cae 1,8 puntos hasta 61 (sana)","El score cierra el mes en 60,6 puntos (-1,8 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es cobros +5 % frente a 12 meses (-0,9 pts frente a la mediana), seguido de flujo operativo neto -0 % de los cobros (-0,6 pts frente a la mediana). En el otro lado, 1 dias en negativo (+0,7 pts frente a la mediana).","Vigilar cobros +5 % frente a 12 meses: es el driver que marca el mes que viene, y el suelo del outlook a seis meses entra en una banda peor.",True
COMP_0123,2025-08,Estable en 60 (sana),"El score cierra el mes en 60,3 puntos (-0,3 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es cobros +7 % frente a 12 meses (-0,9 pts frente a la mediana), seguido de flujo operativo neto +0 % de los cobros (-0,5 pts frente a la mediana). En el otro lado, 1 dias en negativo (+0,7 pts frente a la mediana).","Vigilar cobros +7 % frente a 12 meses: es el driver que marca el mes que viene, y el suelo del outlook a seis meses entra en una banda peor.",True
COMP_0123,2025-09,"Sube 1,5 puntos hasta 62 (sana)","El score cierra el mes en 61,8 puntos (+1,5 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es cobros +12 % frente a 12 meses (-0,7 pts frente a la mediana), seguido de flujo operativo neto +2 % de los cobros (-0,4 pts frente a la mediana). En el otro lado, 1 dias en negativo (+0,8 pts frente a la mediana).","Vigilar cobros +12 % frente a 12 meses: es el driver que marca el mes que viene, y el outlook a seis meses apunta al alza.",True
COMP_0123,2025-10,"Cae 4,5 puntos hasta 57 (a vigilar)","El score cierra el mes en 57,3 puntos (-4,5 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es cobros -0 % frente a 12 meses (-0,9 pts frente a la mediana), seguido de 40 % de las facturas propias pagadas tarde (-0,6 pts frente a la mediana).","Vigilar cobros -0 % frente a 12 meses: es el driver que marca el mes que viene, y el outlook a seis meses apunta a la baja.",True
COMP_0123,2025-11,Estable en 58 (a vigilar),"El score cierra el mes en 57,9 puntos (+0,6 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es cobros +1 % frente a 12 meses (-1,0 pts frente a la mediana), seguido de flujo operativo neto -2 % de los cobros (-0,7 pts frente a la mediana). En el otro lado, 1 dias en negativo (+0,7 pts frente a la mediana).","Vigilar cobros +1 % frente a 12 meses: es el driver que marca el mes que viene, y el outlook a seis meses apunta a la baja.",True
COMP_0123,2025-12,Estable en 59 (a vigilar),"El score cierra el mes en 58,9 puntos (+0,9 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es cobros +4 % frente a 12 meses (-1,0 pts frente a la mediana), seguido de flujo operativo neto -2 % de los cobros (-0,7 pts frente a la mediana). En el otro lado, 1 dias en negativo (+0,8 pts frente a la mediana).","Vigilar cobros +4 % frente a 12 meses: es el driver que marca el mes que viene, y el outlook a seis meses apunta a la baja.",True
COMP_0123,2026-01,Estable en 59 (a vigilar),"El score cierra el mes en 58,6 puntos (-0,3 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es cobros +2 % frente a 12 meses (-1,0 pts frente a la mediana), seguido de flujo operativo neto -2 % de los cobros (-0,7 pts frente a la mediana). En el otro lado, 1 dias en negativo (+0,7 pts frente a la mediana).","Vigilar cobros +2 % frente a 12 meses: es el driver que marca el mes que viene, y el outlook a seis meses apunta a la baja.",True
COMP_0123,2026-02,"Sube 1,6 puntos hasta 60 (sana)","El score cierra el mes en 60,2 puntos (+1,6 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es cobros +6 % frente a 12 meses (-0,9 pts frente a la mediana), seguido de flujo operativo neto -0 % de los cobros (-0,6 pts frente a la mediana). En el otro lado, 1 dias en negativo (+0,8 pts frente a la mediana).","Vigilar cobros +6 % frente a 12 meses: es el driver que marca el mes que viene, y el suelo del outlook a seis meses entra en una banda peor.",True
COMP_0123,2026-03,Estable en 61 (sana),"El score cierra el mes en 60,9 puntos (+0,7 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es cobros +8 % frente a 12 meses (-0,9 pts frente a la mediana), seguido de flujo operativo neto +1 % de los cobros (-0,6 pts frente a la mediana). En el otro lado, 1 dias en negativo (+0,9 pts frente a la mediana).","Vigilar cobros +8 % frente a 12 meses: es el driver que marca el mes que viene, y el suelo del outlook a seis meses entra en una banda peor.",True
COMP_0123,2026-04,"Cae 3,0 puntos hasta 58 (a vigilar)","El score cierra el mes en 57,9 puntos (-3,0 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es Seguridad Social pagada 83 % de los meses (-0,9 pts frente a la mediana), seguido de cobros +4 % frente a 12 meses (-0,9 pts frente a la mediana). En el otro lado, 1 dias en negativo (+0,6 pts frente a la mediana).","Vigilar Seguridad Social pagada 83 % de los meses: es el driver que marca el mes que viene, y el outlook a seis meses apunta al alza.",True
COMP_0123,2026-05,"Cae 1,0 puntos hasta 57 (a vigilar)","El score cierra el mes en 56,8 puntos (-1,0 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es cobros +3 % frente a 12 meses (-0,9 pts frente a la mediana), seguido de Seguridad Social pagada 83 % de los meses (-0,9 pts frente a la mediana).","Vigilar cobros +3 % frente a 12 meses: es el driver que marca el mes que viene, y el outlook a seis meses apunta a la baja.",True
COMP_0123,2026-06,"Sube 4,7 puntos hasta 62 (sana)","El score cierra el mes en 61,5 puntos (+4,7 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es amortiza el 83 % de lo previsto (-1,8 pts frente a la mediana), seguido de Seguridad Social pagada 83 % de los meses (-0,9 pts frente a la mediana). En el otro lado, 1 dias en negativo (+1,2 pts frente a la mediana).","Vigilar amortiza el 83 % de lo previsto: es el driver que marca el mes que viene, y el outlook a seis meses apunta al alza.",True
COMP_0123,2026-07,"Cae 1,3 puntos hasta 60 (sana)","El score cierra el mes en 60,2 puntos (-1,3 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es amortiza el 83 % de lo previsto (-1,8 pts frente a la mediana), seguido de Seguridad Social pagada 83 % de los meses (-0,9 pts frente a la mediana). En el otro lado, 1 dias en negativo (+1,0 pts frente a la mediana).","Vigilar amortiza el 83 % de lo previsto: es el driver que marca el mes que viene, y el suelo del outlook a seis meses entra en una banda peor.",True
COMP_0123,2026-08,Estable en 60 (a vigilar),"El score cierra el mes en 59,9 puntos (-0,3 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es amortiza el 83 % de lo previsto (-1,8 pts frente a la mediana), seguido de Seguridad Social pagada 83 % de los meses (-0,9 pts frente a la mediana). En el otro lado, 1 dias en negativo (+0,9 pts frente a la mediana).","Vigilar amortiza el 83 % de lo previsto: es el driver que marca el mes que viene, y el outlook a seis meses apunta al alza.",True
COMP_0124,2026-01,Primeros meses: 73 provisional (sana),"Solo hay 1 meses de historia, asi que la lectura es provisional y no dispara alertas. Lo que mas aporta es 1 dias en negativo (+1,1 pts frente a la mediana).",Se mantienen las senales de fortaleza (GROWTH_NO_DSO); el outlook a seis meses se mantiene plano.,True
COMP_0124,2026-02,Primeros meses: 75 provisional (sana),"Solo hay 2 meses de historia, asi que la lectura es provisional y no dispara alertas. Lo que mas aporta es 1 dias en negativo (+1,2 pts frente a la mediana).",Se mantienen las senales de fortaleza (GROWTH_NO_DSO); el outlook a seis meses se mantiene plano.,True
COMP_0124,2026-03,Primeros meses: 74 provisional (sana),"Solo hay 3 meses de historia, asi que la lectura es provisional y no dispara alertas. Lo que mas aporta es 1 dias en negativo (+1,1 pts frente a la mediana).",Se mantienen las senales de fortaleza (GROWTH_NO_DSO); el outlook a seis meses se mantiene plano.,True
COMP_0124,2026-04,Estable en 74 (sana),"El score cierra el mes en 74,0 puntos (+0,2 frente al mes anterior), sin cambios de regimen. Lo que mas aporta es 1 dias en negativo (+1,2 pts frente a la mediana).",Se mantienen las senales de fortaleza (GROWTH_NO_DSO); el outlook a seis meses apunta al alza.,True
COMP_0124,2026-05,"Sube 3,0 puntos hasta 77 (sana)","El score cierra el mes en 77,0 puntos (+3,0 frente al mes anterior), sin cambios de regimen. Lo que mas aporta es 0 dias en negativo (+1,4 pts frente a la mediana).",Se mantienen las senales de fortaleza (GROWTH_NO_DSO); el outlook a seis meses apunta al alza.,True
COMP_0124,2026-06,"Cae 3,1 puntos hasta 74 (sana)","El score cierra el mes en 73,9 puntos (-3,1 frente al mes anterior), sin cambios de regimen. Lo que mas aporta es volatilidad de cobros 0,16 (+1,2 pts frente a la mediana).",Se mantienen las senales de fortaleza (GROWTH_NO_DSO); el outlook a seis meses se mantiene plano.,True
COMP_0124,2026-07,"Sube 2,1 puntos hasta 76 (sana)","El score cierra el mes en 76,0 puntos (+2,1 frente al mes anterior), sin cambios de regimen. Lo que mas aporta es 0 dias en negativo (+1,4 pts frente a la mediana).",Se mantienen las senales de fortaleza (GROWTH_NO_DSO); el outlook a seis meses apunta al alza.,True
COMP_0124,2026-08,"Sube 7,5 puntos hasta 83 (solida)","El score cierra el mes en 83,5 puntos (+7,5 frente al mes anterior), sin cambios de regimen. Lo que mas aporta es 0 dias en negativo (+2,2 pts frente a la mediana).",Se mantienen las senales de fortaleza (GROWTH_NO_DSO); el outlook a seis meses apunta al alza.,True
COMP_0125,2024-09,Primeros meses: 59 provisional (a vigilar),"Solo hay 1 meses de historia, asi que la lectura es provisional y no dispara alertas. Lo que mas pesa en contra es paga a proveedores 25 dias tarde (-1,1 pts frente a la mediana), seguido de cartera vencida 26 % de lo emitido (-0,9 pts frente a la mediana). En el otro lado, 2,7 meses de runway (+0,6 pts frente a la mediana).","Vigilar paga a proveedores 25 dias tarde: es el driver que marca el mes que viene, y el outlook a seis meses se mantiene plano.",True
COMP_0125,2024-10,Primeros meses: 61 provisional (sana),"Solo hay 2 meses de historia, asi que la lectura es provisional y no dispara alertas. Lo que mas pesa en contra es paga a proveedores 24 dias tarde (-1,0 pts frente a la mediana), seguido de cartera vencida 23 % de lo emitido (-0,8 pts frente a la mediana). En el otro lado, 2,8 meses de runway (+0,7 pts frente a la mediana).","Vigilar paga a proveedores 24 dias tarde: es el driver que marca el mes que viene, y el suelo del outlook a seis meses entra en una banda peor.",True
COMP_0125,2024-11,Primeros meses: 56 provisional (a vigilar),"Solo hay 3 meses de historia, asi que la lectura es provisional y no dispara alertas. Lo que mas pesa en contra es paga a proveedores 27 dias tarde (-1,3 pts frente a la mediana), seguido de 44 % de las facturas propias pagadas tarde (-1,1 pts frente a la mediana).","Vigilar paga a proveedores 27 dias tarde: es el driver que marca el mes que viene, y el outlook a seis meses apunta a la baja.",True
COMP_0125,2024-12,Estable en 57 (a vigilar),"El score cierra el mes en 56,7 puntos (+0,3 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es paga a proveedores 25 dias tarde (-1,2 pts frente a la mediana), seguido de 43 % de las facturas propias pagadas tarde (-1,0 pts frente a la mediana).","Vigilar paga a proveedores 25 dias tarde: es el driver que marca el mes que viene, y el outlook a seis meses apunta a la baja.",True
COMP_0125,2025-01,"Sube 4,1 puntos hasta 61 (sana)","El score cierra el mes en 60,8 puntos (+4,1 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es paga a proveedores 23 dias tarde (-0,9 pts frente a la mediana), seguido de cartera vencida 23 % de lo emitido (-0,8 pts frente a la mediana). En el otro lado, 2,8 meses de runway (+0,8 pts frente a la mediana).","Vigilar paga a proveedores 23 dias tarde: es el driver que marca el mes que viene, y el suelo del outlook a seis meses entra en una banda peor.",True
COMP_0125,2025-02,"Cae 5,1 puntos hasta 56 (a vigilar)","El score cierra el mes en 55,7 puntos (-5,1 frente al mes anterior), sin cambios de regimen. Lo que mas pesa en contra es paga a proveedores 27 dias tarde (-1,3 pts frente a la mediana), seguido de 45 % de las facturas propias pagadas tarde (-1,2 pts frente a la mediana).","Vigilar paga a proveedores 27 dias tarde: es el driver que marca el mes que viene, y el outlook a seis meses apunta a la baja.",True
